N	V	V1
14240000	228110	100775
14241000	228121	100779
14242000	228137	100791
14243000	228145	100797
14244000	228155	100801
14245000	228161	100806
14246000	228167	100811
14247000	228172	100812
14248000	228176	100816
14249000	228192	100829
14250000	228208	100840
14251000	228248	100871
14252000	228259	100879
14253000	228274	100888
14254000	228289	100901
14255000	228306	100910
14256000	228313	100915
14257000	228321	100916
14258000	228328	100920
14259000	228335	100924
14260000	228348	100934
14261000	228357	100938
14262000	228366	100937
14263000	228382	100939
14264000	228391	100942
14265000	228431	100967
14266000	228439	100967
14267000	228457	100981
14268000	228474	100992
14269000	228488	101005
14270000	228494	101009
14271000	228503	101012
14272000	228510	101011
14273000	228528	101025
14274000	228536	101030
14275000	228554	101041
14276000	228566	101052
14277000	228585	101067
14278000	228599	101073
14279000	228603	101072
14280000	228613	101076
14281000	228623	101077
14282000	228636	101083
14283000	228646	101087
14284000	228654	101092
14285000	228659	101094
14286000	228671	101099
14287000	228687	101108
14288000	228697	101113
14289000	228714	101118
14290000	228741	101135
14291000	228759	101146
14292000	228779	101155
14293000	228780	101155
14294000	228788	101157
14295000	228803	101164
14296000	228814	101168
14297000	228828	101177
14298000	228851	101189
14299000	228866	101200
14300000	228876	101208
14301000	228888	101215
14302000	228896	101218
14303000	228912	101229
14304000	228925	101236
14305000	228929	101236
14306000	228942	101243
14307000	228948	101245
14308000	228955	101251
14309000	228956	101250
14310000	228961	101252
14311000	228966	101253
14312000	228985	101264
14313000	229002	101272
14314000	229004	101269
14315000	229016	101276
14316000	229021	101280
14317000	229029	101284
14318000	229044	101293
14319000	229049	101297
14320000	229054	101298
14321000	229066	101304
14322000	229083	101316
14323000	229108	101336
14324000	229119	101334
14325000	229130	101343
14326000	229135	101343
14327000	229146	101345
14328000	229150	101346
14329000	229158	101346
14330000	229164	101346
14331000	229176	101356
14332000	229195	101367
14333000	229198	101366
14334000	229209	101367
14335000	229227	101379
14336000	229240	101384
14337000	229259	101392
14338000	229269	101399
14339000	229278	101402
14340000	229280	101402
14341000	229285	101405
14342000	229291	101407
14343000	229305	101416
14344000	229309	101420
14345000	229324	101427
14346000	229345	101441
14347000	229352	101441
14348000	229356	101444
14349000	229361	101445
14350000	229371	101452
14351000	229380	101458
14352000	229383	101457
14353000	229390	101462
14354000	229396	101465
14355000	229407	101473
14356000	229409	101474
14357000	229410	101472
14358000	229419	101478
14359000	229427	101482
14360000	229442	101490
14361000	229453	101496
14362000	229463	101499
14363000	229479	101510
14364000	229500	101521
14365000	229509	101526
14366000	229514	101526
14367000	229520	101531
14368000	229530	101538
14369000	229544	101547
14370000	229553	101551
14371000	229556	101553
14372000	229565	101559
14373000	229570	101560
14374000	229579	101563
14375000	229592	101568
14376000	229595	101567
14377000	229600	101571
14378000	229604	101574
14379000	229613	101576
14380000	229614	101574
14381000	229614	101573
14382000	229619	101576
14383000	229624	101575
14384000	229643	101582
14385000	229665	101592
14386000	229690	101614
14387000	229698	101617
14388000	229702	101617
14389000	229708	101617
14390000	229716	101615
14391000	229731	101625
14392000	229743	101634
14393000	229757	101641
14394000	229766	101647
14395000	229780	101653
14396000	229786	101659
14397000	229791	101658
14398000	229808	101666
14399000	229817	101672
14400000	229821	101672
14401000	229827	101673
14402000	229830	101674
14403000	229833	101677
14404000	229840	101682
14405000	229841	101683
14406000	229843	101682
14407000	229846	101683
14408000	229859	101690
14409000	229880	101700
14410000	229907	101718
14411000	229914	101722
14412000	229919	101724
14413000	229932	101733
14414000	229945	101741
14415000	229969	101759
14416000	229978	101766
14417000	229996	101777
14418000	230012	101783
14419000	230019	101781
14420000	230031	101785
14421000	230047	101793
14422000	230054	101791
14423000	230071	101804
14424000	230077	101808
14425000	230078	101808
14426000	230086	101813
14427000	230094	101817
14428000	230098	101818
14429000	230102	101820
14430000	230106	101820
14431000	230140	101838
14432000	230151	101842
14433000	230164	101853
14434000	230172	101855
14435000	230180	101859
14436000	230189	101866
14437000	230194	101866
14438000	230213	101882
14439000	230230	101896
14440000	230240	101902
14441000	230252	101909
14442000	230277	101925
14443000	230284	101928
14444000	230297	101935
14445000	230310	101937
14446000	230326	101949
14447000	230338	101957
14448000	230349	101962
14449000	230367	101975
14450000	230376	101980
14451000	230395	101995
14452000	230415	102008
14453000	230426	102009
14454000	230450	102017
14455000	230466	102030
14456000	230486	102043
14457000	230487	102043
14458000	230492	102043
14459000	230508	102056
14460000	230522	102062
14461000	230534	102067
14462000	230539	102068
14463000	230550	102075
14464000	230554	102074
14465000	230564	102077
14466000	230583	102086
14467000	230597	102095
14468000	230610	102102
14469000	230612	102101
14470000	230634	102106
14471000	230647	102110
14472000	230658	102112
14473000	230667	102118
14474000	230683	102131
14475000	230693	102136
14476000	230703	102141
14477000	230708	102144
14478000	230720	102152
14479000	230737	102165
14480000	230748	102170
14481000	230753	102167
14482000	230757	102166
14483000	230769	102174
14484000	230775	102175
14485000	230782	102176
14486000	230791	102180
14487000	230805	102185
14488000	230816	102189
14489000	230837	102200
14490000	230868	102222
14491000	230876	102225
14492000	230882	102224
14493000	230887	102222
14494000	230905	102231
14495000	230914	102238
14496000	230922	102240
14497000	230934	102249
14498000	230940	102250
14499000	230951	102257
14500000	230953	102258
14501000	230965	102262
14502000	230982	102273
14503000	230999	102283
14504000	231012	102289
14505000	231028	102303
14506000	231045	102317
14507000	231054	102320
14508000	231055	102320
14509000	231061	102316
14510000	231071	102316
14511000	231078	102321
14512000	231090	102322
14513000	231104	102329
14514000	231113	102331
14515000	231132	102333
14516000	231163	102353
14517000	231176	102359
14518000	231181	102360
14519000	231189	102363
14520000	231201	102369
14521000	231209	102376
14522000	231221	102384
14523000	231229	102386
14524000	231231	102384
14525000	231246	102390
14526000	231252	102393
14527000	231260	102400
14528000	231267	102403
14529000	231275	102410
14530000	231291	102421
14531000	231299	102425
14532000	231313	102432
14533000	231328	102442
14534000	231351	102461
14535000	231359	102465
14536000	231369	102471
14537000	231376	102475
14538000	231387	102480
14539000	231393	102482
14540000	231399	102482
14541000	231411	102490
14542000	231424	102500
14543000	231431	102503
14544000	231447	102516
14545000	231455	102517
14546000	231474	102532
14547000	231484	102539
14548000	231497	102543
14549000	231503	102537
14550000	231507	102534
14551000	231517	102534
14552000	231526	102535
14553000	231534	102543
14554000	231541	102546
14555000	231545	102549
14556000	231547	102549
14557000	231550	102552
14558000	231554	102554
14559000	231563	102562
14560000	231570	102562
14561000	231578	102563
14562000	231598	102574
14563000	231621	102586
14564000	231634	102587
14565000	231649	102597
14566000	231656	102598
14567000	231664	102601
14568000	231672	102604
14569000	231679	102606
14570000	231691	102616
14571000	231706	102627
14572000	231718	102633
14573000	231727	102637
14574000	231733	102636
14575000	231742	102641
14576000	231751	102645
14577000	231758	102647
14578000	231768	102647
14579000	231775	102653
14580000	231779	102654
14581000	231787	102659
14582000	231791	102658
14583000	231801	102664
14584000	231816	102672
14585000	231841	102683
14586000	231845	102684
14587000	231856	102690
14588000	231864	102694
14589000	231875	102699
14590000	231881	102699
14591000	231887	102702
14592000	231908	102711
14593000	231922	102719
14594000	231941	102728
14595000	231978	102740
14596000	231986	102744
14597000	231994	102748
14598000	232001	102747
14599000	232007	102743
14600000	232018	102751
14601000	232022	102750
14602000	232034	102750
14603000	232038	102753
14604000	232047	102760
14605000	232061	102770
14606000	232061	102768
14607000	232070	102772
14608000	232083	102780
14609000	232095	102785
14610000	232111	102791
14611000	232116	102793
14612000	232133	102799
14613000	232147	102804
14614000	232173	102814
14615000	232183	102819
14616000	232187	102822
14617000	232197	102827
14618000	232207	102830
14619000	232223	102838
14620000	232229	102842
14621000	232241	102846
14622000	232253	102854
14623000	232260	102857
14624000	232267	102861
14625000	232282	102868
14626000	232290	102871
14627000	232298	102875
14628000	232305	102878
14629000	232310	102881
14630000	232313	102883
14631000	232319	102884
14632000	232325	102886
14633000	232332	102889
14634000	232339	102893
14635000	232361	102902
14636000	232377	102908
14637000	232386	102914
14638000	232402	102926
14639000	232415	102934
14640000	232423	102941
14641000	232429	102944
14642000	232433	102947
14643000	232452	102955
14644000	232475	102971
14645000	232487	102976
14646000	232495	102982
14647000	232507	102988
14648000	232520	102998
14649000	232539	103014
14650000	232558	103023
14651000	232578	103037
14652000	232584	103036
14653000	232594	103045
14654000	232611	103056
14655000	232619	103059
14656000	232635	103065
14657000	232640	103067
14658000	232659	103080
14659000	232667	103084
14660000	232679	103089
14661000	232695	103093
14662000	232704	103096
14663000	232706	103097
14664000	232713	103098
14665000	232723	103106
14666000	232736	103110
14667000	232749	103116
14668000	232761	103125
14669000	232775	103133
14670000	232780	103136
14671000	232789	103145
14672000	232795	103150
14673000	232805	103157
14674000	232812	103159
14675000	232820	103165
14676000	232835	103175
14677000	232843	103179
14678000	232856	103184
14679000	232868	103192
14680000	232876	103197
14681000	232887	103202
14682000	232904	103212
14683000	232928	103220
14684000	232945	103234
14685000	232960	103240
14686000	232960	103238
14687000	232966	103239
14688000	232971	103241
14689000	232975	103245
14690000	232986	103249
14691000	233001	103260
14692000	233014	103268
14693000	233022	103275
14694000	233027	103273
14695000	233031	103275
14696000	233035	103277
14697000	233044	103279
14698000	233052	103281
14699000	233065	103290
14700000	233076	103297
14701000	233080	103299
14702000	233086	103297
14703000	233109	103312
14704000	233112	103310
14705000	233120	103312
14706000	233132	103318
14707000	233151	103330
14708000	233161	103330
14709000	233162	103329
14710000	233171	103336
14711000	233182	103344
14712000	233190	103346
14713000	233200	103353
14714000	233212	103359
14715000	233227	103370
14716000	233243	103375
14717000	233245	103376
14718000	233254	103383
14719000	233272	103394
14720000	233284	103400
14721000	233293	103406
14722000	233312	103413
14723000	233325	103417
14724000	233332	103418
14725000	233350	103429
14726000	233362	103437
14727000	233393	103458
14728000	233443	103487
14729000	233458	103493
14730000	233465	103491
14731000	233475	103494
14732000	233491	103504
14733000	233507	103512
14734000	233515	103517
14735000	233520	103515
14736000	233543	103523
14737000	233555	103531
14738000	233570	103537
14739000	233582	103547
14740000	233595	103553
14741000	233615	103566
14742000	233635	103577
14743000	233640	103577
14744000	233643	103576
14745000	233653	103581
14746000	233658	103583
14747000	233670	103592
14748000	233679	103594
14749000	233694	103603
14750000	233701	103606
14751000	233710	103608
14752000	233715	103609
14753000	233726	103613
14754000	233739	103618
14755000	233764	103634
14756000	233775	103637
14757000	233807	103662
14758000	233826	103676
14759000	233840	103682
14760000	233856	103689
14761000	233867	103694
14762000	233889	103709
14763000	233907	103718
14764000	233922	103726
14765000	233934	103734
14766000	233941	103737
14767000	233947	103738
14768000	233965	103749
14769000	233994	103763
14770000	234001	103764
14771000	234006	103765
14772000	234027	103777
14773000	234033	103780
14774000	234042	103786
14775000	234046	103787
14776000	234065	103798
14777000	234069	103799
14778000	234106	103823
14779000	234131	103837
14780000	234155	103847
14781000	234166	103852
14782000	234184	103869
14783000	234192	103871
14784000	234198	103872
14785000	234209	103878
14786000	234219	103883
14787000	234234	103891
14788000	234237	103891
14789000	234250	103900
14790000	234266	103911
14791000	234276	103911
14792000	234291	103918
14793000	234302	103923
14794000	234316	103928
14795000	234319	103926
14796000	234329	103932
14797000	234340	103936
14798000	234342	103936
14799000	234351	103942
14800000	234356	103947
14801000	234360	103947
14802000	234377	103958
14803000	234407	103977
14804000	234409	103977
14805000	234417	103982
14806000	234424	103984
14807000	234433	103987
14808000	234447	103996
14809000	234453	103997
14810000	234471	104011
14811000	234489	104016
14812000	234498	104022
14813000	234503	104024
14814000	234514	104032
14815000	234527	104036
14816000	234546	104044
14817000	234558	104053
14818000	234568	104055
14819000	234577	104061
14820000	234598	104072
14821000	234613	104074
14822000	234623	104081
14823000	234629	104081
14824000	234646	104088
14825000	234657	104088
14826000	234667	104093
14827000	234672	104096
14828000	234681	104103
14829000	234694	104105
14830000	234701	104108
14831000	234707	104112
14832000	234714	104114
14833000	234722	104121
14834000	234747	104138
14835000	234760	104138
14836000	234772	104140
14837000	234786	104149
14838000	234793	104151
14839000	234806	104157
14840000	234826	104171
14841000	234834	104173
14842000	234842	104177
14843000	234849	104180
14844000	234852	104177
14845000	234861	104184
14846000	234864	104186
14847000	234876	104195
14848000	234882	104196
14849000	234892	104205
14850000	234902	104207
14851000	234916	104216
14852000	234925	104223
14853000	234933	104229
14854000	234936	104230
14855000	234943	104227
14856000	234957	104228
14857000	234974	104239
14858000	234988	104247
14859000	235004	104257
14860000	235022	104267
14861000	235043	104285
14862000	235051	104287
14863000	235058	104289
14864000	235079	104300
14865000	235097	104306
14866000	235104	104305
14867000	235107	104307
14868000	235111	104308
14869000	235111	104306
14870000	235116	104310
14871000	235122	104315
14872000	235123	104314
14873000	235126	104317
14874000	235128	104316
14875000	235141	104321
14876000	235149	104325
14877000	235168	104329
14878000	235178	104336
14879000	235186	104340
14880000	235192	104345
14881000	235202	104344
14882000	235218	104357
14883000	235231	104361
14884000	235249	104367
14885000	235265	104375
14886000	235267	104377
14887000	235280	104387
14888000	235298	104392
14889000	235317	104407
14890000	235329	104416
14891000	235331	104415
14892000	235338	104418
14893000	235345	104423
14894000	235352	104429
14895000	235363	104429
14896000	235369	104433
14897000	235379	104436
14898000	235405	104451
14899000	235410	104451
14900000	235412	104453
14901000	235414	104455
14902000	235422	104461
14903000	235426	104463
14904000	235441	104468
14905000	235443	104466
14906000	235453	104467
14907000	235463	104476
14908000	235467	104477
14909000	235483	104484
14910000	235493	104490
14911000	235500	104491
14912000	235511	104499
14913000	235522	104506
14914000	235524	104504
14915000	235530	104506
14916000	235540	104510
14917000	235546	104511
14918000	235546	104511
14919000	235553	104515
14920000	235557	104516
14921000	235557	104516
14922000	235558	104516
14923000	235559	104515
14924000	235562	104514
14925000	235564	104513
14926000	235569	104516
14927000	235571	104514
14928000	235571	104510
14929000	235574	104509
14930000	235580	104510
14931000	235591	104516
14932000	235608	104523
14933000	235609	104519
14934000	235630	104531
14935000	235644	104536
14936000	235652	104539
14937000	235668	104546
14938000	235678	104551
14939000	235700	104559
14940000	235710	104563
14941000	235723	104567
14942000	235730	104568
14943000	235740	104573
14944000	235749	104576
14945000	235763	104583
14946000	235775	104589
14947000	235782	104594
14948000	235787	104594
14949000	235789	104593
14950000	235791	104595
14951000	235797	104596
14952000	235803	104601
14953000	235806	104602
14954000	235811	104606
14955000	235819	104606
14956000	235825	104607
14957000	235831	104612
14958000	235842	104618
14959000	235858	104630
14960000	235867	104630
14961000	235877	104633
14962000	235887	104640
14963000	235898	104646
14964000	235911	104654
14965000	235918	104659
14966000	235932	104662
14967000	235935	104660
14968000	235946	104664
14969000	235958	104670
14970000	235976	104682
14971000	235982	104686
14972000	235991	104687
14973000	236009	104705
14974000	236013	104709
14975000	236030	104720
14976000	236037	104723
14977000	236043	104724
14978000	236046	104726
14979000	236057	104735
14980000	236061	104733
14981000	236073	104740
14982000	236086	104749
14983000	236100	104758
14984000	236125	104773
14985000	236127	104774
14986000	236141	104781
14987000	236152	104784
14988000	236166	104794
14989000	236175	104797
14990000	236176	104795
14991000	236183	104796
14992000	236202	104809
14993000	236224	104824
14994000	236233	104828
14995000	236253	104840
14996000	236274	104854
14997000	236290	104864
14998000	236302	104866
14999000	236308	104869
15000000	236314	104871
15001000	236335	104887
15002000	236346	104893
15003000	236353	104893
15004000	236355	104891
15005000	236359	104890
15006000	236363	104889
15007000	236376	104899
15008000	236387	104905
15009000	236402	104915
15010000	236412	104920
15011000	236415	104921
15012000	236422	104926
15013000	236428	104929
15014000	236433	104931
15015000	236437	104932
15016000	236444	104932
15017000	236459	104942
15018000	236472	104951
15019000	236499	104969
15020000	236504	104970
15021000	236513	104976
15022000	236528	104988
15023000	236534	104990
15024000	236540	104990
15025000	236563	105002
15026000	236569	105003
15027000	236578	105007
15028000	236596	105011
15029000	236608	105013
15030000	236622	105016
15031000	236633	105023
15032000	236643	105029
15033000	236649	105032
15034000	236655	105035
15035000	236663	105036
15036000	236667	105039
15037000	236675	105043
15038000	236687	105046
15039000	236703	105054
15040000	236711	105058
15041000	236729	105064
15042000	236736	105066
15043000	236745	105069
15044000	236758	105077
15045000	236767	105081
15046000	236785	105092
15047000	236791	105096
15048000	236802	105103
15049000	236810	105101
15050000	236829	105112
15051000	236847	105126
15052000	236858	105133
15053000	236866	105135
15054000	236870	105137
15055000	236873	105138
15056000	236888	105147
15057000	236903	105155
15058000	236915	105161
15059000	236920	105163
15060000	236926	105164
15061000	236932	105168
15062000	236934	105169
15063000	236936	105168
15064000	236949	105177
15065000	236955	105177
15066000	236962	105181
15067000	236967	105181
15068000	236972	105181
15069000	236985	105187
15070000	237008	105206
15071000	237014	105208
15072000	237026	105212
15073000	237045	105227
15074000	237064	105242
15075000	237071	105249
15076000	237081	105253
15077000	237087	105255
15078000	237093	105255
15079000	237109	105266
15080000	237134	105282
15081000	237156	105294
15082000	237163	105297
15083000	237174	105307
15084000	237186	105314
15085000	237192	105315
15086000	237200	105319
15087000	237219	105331
15088000	237246	105351
15089000	237263	105361
15090000	237273	105368
15091000	237281	105370
15092000	237300	105382
15093000	237319	105389
15094000	237330	105395
15095000	237339	105399
15096000	237343	105399
15097000	237346	105402
15098000	237358	105412
15099000	237366	105418
15100000	237375	105419
15101000	237389	105426
15102000	237401	105435
15103000	237412	105439
15104000	237428	105447
15105000	237436	105454
15106000	237457	105465
15107000	237472	105469
15108000	237477	105469
15109000	237487	105474
15110000	237509	105487
15111000	237510	105488
15112000	237517	105492
15113000	237549	105519
15114000	237559	105525
15115000	237574	105534
15116000	237591	105543
15117000	237597	105545
15118000	237613	105553
15119000	237628	105562
15120000	237639	105571
15121000	237647	105576
15122000	237655	105583
15123000	237674	105596
15124000	237685	105595
15125000	237693	105600
15126000	237697	105600
15127000	237708	105605
15128000	237750	105627
15129000	237759	105634
15130000	237768	105641
15131000	237784	105647
15132000	237802	105653
15133000	237818	105662
15134000	237822	105665
15135000	237830	105667
15136000	237832	105667
15137000	237834	105666
15138000	237841	105672
15139000	237850	105676
15140000	237856	105679
15141000	237861	105682
15142000	237866	105680
15143000	237882	105692
15144000	237903	105706
15145000	237910	105711
15146000	237917	105714
15147000	237921	105715
15148000	237927	105715
15149000	237939	105721
15150000	237950	105727
15151000	237957	105730
15152000	237967	105733
15153000	237973	105738
15154000	237975	105736
15155000	237976	105737
15156000	237987	105743
15157000	237998	105747
15158000	238001	105744
15159000	238004	105745
15160000	238006	105746
15161000	238009	105748
15162000	238022	105756
15163000	238046	105771
15164000	238065	105786
15165000	238067	105784
15166000	238070	105786
15167000	238080	105793
15168000	238103	105802
15169000	238113	105808
15170000	238125	105813
15171000	238138	105820
15172000	238141	105820
15173000	238145	105820
15174000	238155	105829
15175000	238171	105829
15176000	238181	105835
15177000	238188	105835
15178000	238192	105837
15179000	238196	105839
15180000	238197	105839
15181000	238200	105840
15182000	238208	105845
15183000	238218	105848
15184000	238231	105858
15185000	238240	105863
15186000	238250	105869
15187000	238263	105877
15188000	238276	105883
15189000	238285	105886
15190000	238298	105896
15191000	238300	105897
15192000	238304	105900
15193000	238317	105903
15194000	238329	105909
15195000	238346	105921
15196000	238357	105929
15197000	238370	105936
15198000	238375	105937
15199000	238390	105947
15200000	238401	105952
15201000	238412	105958
15202000	238413	105957
15203000	238428	105962
15204000	238431	105962
15205000	238436	105964
15206000	238445	105968
15207000	238464	105981
15208000	238468	105983
15209000	238480	105990
15210000	238491	105997
15211000	238503	106006
15212000	238509	106012
15213000	238513	106010
15214000	238523	106012
15215000	238536	106020
15216000	238548	106029
15217000	238572	106044
15218000	238596	106058
15219000	238610	106066
15220000	238616	106069
15221000	238627	106076
15222000	238637	106083
15223000	238645	106081
15224000	238670	106099
15225000	238685	106110
15226000	238687	106111
15227000	238694	106111
15228000	238697	106111
15229000	238708	106112
15230000	238712	106113
15231000	238726	106122
15232000	238746	106134
15233000	238749	106134
15234000	238754	106135
15235000	238761	106140
15236000	238764	106141
15237000	238770	106144
15238000	238778	106146
15239000	238790	106151
15240000	238805	106154
15241000	238825	106167
15242000	238828	106167
15243000	238840	106174
15244000	238846	106178
15245000	238851	106180
15246000	238868	106187
15247000	238879	106194
15248000	238894	106197
15249000	238911	106210
15250000	238919	106205
15251000	238929	106208
15252000	238943	106211
15253000	238957	106221
15254000	238966	106230
15255000	238981	106236
15256000	238998	106245
15257000	239001	106243
15258000	239003	106243
15259000	239009	106248
15260000	239013	106247
15261000	239017	106247
15262000	239027	106253
15263000	239044	106260
15264000	239047	106261
15265000	239052	106266
15266000	239054	106265
15267000	239055	106266
15268000	239067	106275
15269000	239069	106274
15270000	239075	106278
15271000	239081	106277
15272000	239092	106280
15273000	239107	106292
15274000	239119	106296
15275000	239122	106298
15276000	239125	106299
15277000	239136	106300
15278000	239141	106300
15279000	239152	106304
15280000	239154	106300
15281000	239165	106302
15282000	239170	106307
15283000	239180	106311
15284000	239184	106310
15285000	239195	106311
15286000	239215	106325
15287000	239224	106326
15288000	239233	106333
15289000	239246	106339
15290000	239285	106368
15291000	239293	106371
15292000	239302	106376
15293000	239310	106380
15294000	239322	106387
15295000	239327	106390
15296000	239337	106396
15297000	239353	106403
15298000	239365	106408
15299000	239383	106414
15300000	239407	106426
15301000	239419	106431
15302000	239433	106440
15303000	239456	106453
15304000	239475	106460
15305000	239479	106462
15306000	239482	106463
15307000	239494	106471
15308000	239505	106470
15309000	239512	106477
15310000	239516	106473
15311000	239527	106481
15312000	239551	106495
15313000	239561	106500
15314000	239579	106508
15315000	239581	106509
15316000	239599	106520
15317000	239607	106525
15318000	239614	106528
15319000	239617	106530
15320000	239628	106533
15321000	239634	106537
15322000	239642	106537
15323000	239652	106542
15324000	239667	106553
15325000	239677	106561
15326000	239688	106570
15327000	239696	106574
15328000	239706	106578
15329000	239718	106586
15330000	239729	106590
15331000	239742	106595
15332000	239756	106602
15333000	239770	106608
15334000	239788	106620
15335000	239798	106619
15336000	239800	106617
15337000	239811	106622
15338000	239839	106632
15339000	239856	106645
15340000	239864	106651
15341000	239868	106652
15342000	239874	106656
15343000	239886	106665
15344000	239911	106671
15345000	239925	106673
15346000	239940	106683
15347000	239960	106695
15348000	239981	106707
15349000	240018	106724
15350000	240026	106724
15351000	240050	106739
15352000	240059	106740
15353000	240061	106740
15354000	240069	106742
15355000	240094	106756
15356000	240107	106761
15357000	240126	106765
15358000	240130	106767
15359000	240135	106769
15360000	240150	106777
15361000	240165	106781
15362000	240169	106784
15363000	240189	106791
15364000	240208	106802
15365000	240218	106805
15366000	240220	106806
15367000	240226	106811
15368000	240234	106819
15369000	240242	106819
15370000	240249	106824
15371000	240252	106825
15372000	240260	106828
15373000	240268	106832
15374000	240274	106832
15375000	240275	106826
15376000	240294	106840
15377000	240304	106840
15378000	240315	106849
15379000	240335	106864
15380000	240349	106868
15381000	240354	106872
15382000	240371	106884
15383000	240377	106884
15384000	240385	106890
15385000	240394	106896
15386000	240419	106914
15387000	240452	106936
15388000	240470	106944
15389000	240489	106951
15390000	240491	106951
15391000	240499	106955
15392000	240506	106957
15393000	240512	106958
15394000	240515	106960
15395000	240519	106962
15396000	240532	106967
15397000	240539	106968
15398000	240547	106970
15399000	240557	106978
15400000	240577	106995
15401000	240588	106997
15402000	240605	107004
15403000	240613	107008
15404000	240632	107015
15405000	240634	107015
15406000	240640	107020
15407000	240654	107027
15408000	240661	107032
15409000	240681	107044
15410000	240702	107059
15411000	240710	107057
15412000	240714	107057
15413000	240715	107057
15414000	240731	107070
15415000	240733	107069
15416000	240740	107073
15417000	240741	107072
15418000	240751	107077
15419000	240767	107086
15420000	240781	107096
15421000	240787	107099
15422000	240800	107108
15423000	240808	107113
15424000	240817	107118
15425000	240826	107121
15426000	240844	107132
15427000	240856	107139
15428000	240870	107142
15429000	240873	107141
15430000	240875	107140
15431000	240877	107138
15432000	240884	107141
15433000	240895	107145
15434000	240920	107158
15435000	240943	107171
15436000	240949	107173
15437000	240958	107177
15438000	240974	107184
15439000	240985	107192
15440000	240996	107198
15441000	241001	107198
15442000	241008	107202
15443000	241014	107204
15444000	241026	107211
15445000	241046	107223
15446000	241052	107226
15447000	241058	107223
15448000	241061	107224
15449000	241075	107226
15450000	241086	107234
15451000	241100	107243
15452000	241106	107247
15453000	241110	107247
15454000	241114	107250
15455000	241124	107254
15456000	241132	107253
15457000	241143	107262
15458000	241153	107262
15459000	241177	107275
15460000	241205	107292
15461000	241206	107290
15462000	241209	107290
15463000	241216	107293
15464000	241236	107307
15465000	241253	107323
15466000	241259	107326
15467000	241273	107336
15468000	241283	107339
15469000	241311	107357
15470000	241317	107359
15471000	241329	107368
15472000	241332	107366
15473000	241337	107366
15474000	241349	107368
15475000	241360	107371
15476000	241365	107372
15477000	241374	107376
15478000	241381	107380
15479000	241403	107388
15480000	241415	107399
15481000	241432	107409
15482000	241461	107430
15483000	241471	107437
15484000	241491	107442
15485000	241512	107456
15486000	241522	107459
15487000	241531	107460
15488000	241535	107464
15489000	241538	107463
15490000	241544	107465
15491000	241555	107470
15492000	241566	107476
15493000	241583	107490
15494000	241592	107491
15495000	241602	107495
15496000	241608	107495
15497000	241617	107500
15498000	241625	107497
15499000	241635	107499
15500000	241638	107499
15501000	241644	107499
15502000	241658	107508
15503000	241674	107517
15504000	241686	107523
15505000	241697	107527
15506000	241710	107534
15507000	241720	107538
15508000	241731	107546
15509000	241734	107548
15510000	241737	107550
15511000	241746	107553
15512000	241749	107554
15513000	241760	107560
15514000	241774	107569
15515000	241784	107572
15516000	241798	107577
15517000	241815	107584
15518000	241827	107590
15519000	241837	107596
15520000	241843	107595
15521000	241860	107601
15522000	241866	107604
15523000	241876	107609
15524000	241878	107606
15525000	241883	107608
15526000	241889	107609
15527000	241904	107618
15528000	241927	107630
15529000	241951	107639
15530000	241976	107653
15531000	241982	107657
15532000	241995	107664
15533000	242000	107667
15534000	242001	107665
15535000	242004	107665
15536000	242021	107674
15537000	242033	107683
15538000	242049	107694
15539000	242066	107707
15540000	242076	107712
15541000	242087	107718
15542000	242098	107719
15543000	242107	107724
15544000	242124	107736
15545000	242129	107737
15546000	242136	107741
15547000	242146	107744
15548000	242156	107749
15549000	242169	107757
15550000	242172	107756
15551000	242191	107761
15552000	242205	107768
15553000	242227	107775
15554000	242263	107797
15555000	242304	107825
15556000	242307	107825
15557000	242318	107831
15558000	242326	107838
15559000	242331	107842
15560000	242335	107843
15561000	242344	107850
15562000	242355	107855
15563000	242378	107865
15564000	242384	107866
15565000	242395	107871
15566000	242405	107875
15567000	242418	107881
15568000	242427	107881
15569000	242442	107885
15570000	242455	107892
15571000	242464	107898
15572000	242464	107895
15573000	242468	107894
15574000	242480	107905
15575000	242500	107920
15576000	242508	107923
15577000	242517	107926
15578000	242528	107929
15579000	242541	107937
15580000	242546	107937
15581000	242561	107948
15582000	242576	107955
15583000	242585	107957
15584000	242602	107969
15585000	242605	107969
15586000	242619	107980
15587000	242632	107987
15588000	242649	107996
15589000	242666	108007
15590000	242678	108011
15591000	242689	108017
15592000	242707	108025
15593000	242716	108031
15594000	242730	108040
15595000	242748	108045
15596000	242755	108048
15597000	242763	108054
15598000	242772	108059
15599000	242778	108063
15600000	242799	108077
15601000	242805	108077
15602000	242813	108079
15603000	242833	108089
15604000	242845	108096
15605000	242866	108112
15606000	242879	108121
15607000	242894	108129
15608000	242905	108138
15609000	242913	108144
15610000	242921	108148
15611000	242944	108161
15612000	242969	108178
15613000	242990	108190
15614000	243001	108192
15615000	243009	108196
15616000	243014	108198
15617000	243031	108207
15618000	243042	108216
15619000	243054	108215
15620000	243063	108222
15621000	243068	108222
15622000	243075	108225
15623000	243078	108225
15624000	243089	108229
15625000	243113	108241
15626000	243124	108240
15627000	243133	108246
15628000	243159	108259
15629000	243189	108279
15630000	243198	108284
15631000	243207	108281
15632000	243212	108282
15633000	243225	108284
15634000	243239	108288
15635000	243247	108291
15636000	243255	108297
15637000	243264	108301
15638000	243282	108314
