N	V	V1
11019000	275692	158838
11020000	275700	158844
11021000	275715	158857
11022000	275734	158872
11023000	275750	158881
11024000	275763	158888
11025000	275775	158893
11026000	275789	158902
11027000	275799	158908
11028000	275816	158917
11029000	275841	158931
11030000	275859	158946
11031000	275877	158961
11032000	275897	158972
11033000	275915	158985
11034000	275929	158997
11035000	275949	159013
11036000	275962	159017
11037000	275977	159028
11038000	275995	159038
11039000	276016	159055
11040000	276029	159061
11041000	276041	159065
11042000	276058	159077
11043000	276073	159084
11044000	276088	159097
11045000	276098	159105
11046000	276112	159114
11047000	276127	159126
11048000	276137	159132
11049000	276157	159146
11050000	276168	159155
11051000	276179	159157
11052000	276188	159165
11053000	276198	159169
11054000	276212	159178
11055000	276230	159191
11056000	276237	159194
11057000	276254	159207
11058000	276270	159219
11059000	276283	159227
11060000	276299	159237
11061000	276316	159249
11062000	276330	159257
11063000	276347	159266
11064000	276370	159279
11065000	276387	159291
11066000	276404	159305
11067000	276417	159313
11068000	276435	159324
11069000	276460	159346
11070000	276477	159354
11071000	276494	159363
11072000	276515	159373
11073000	276534	159390
11074000	276561	159410
11075000	276578	159423
11076000	276591	159433
11077000	276608	159442
11078000	276628	159457
11079000	276659	159481
11080000	276681	159500
11081000	276700	159515
11082000	276727	159530
11083000	276758	159549
11084000	276785	159561
11085000	276807	159573
11086000	276814	159576
11087000	276824	159582
11088000	276835	159586
11089000	276856	159596
11090000	276874	159609
11091000	276884	159616
11092000	276898	159624
11093000	276904	159625
11094000	276912	159630
11095000	276921	159636
11096000	276927	159639
11097000	276953	159657
11098000	276963	159661
11099000	276980	159676
11100000	276988	159681
11101000	276992	159683
11102000	277006	159693
11103000	277020	159703
11104000	277037	159711
11105000	277047	159717
11106000	277061	159727
11107000	277072	159730
11108000	277080	159734
11109000	277087	159735
11110000	277123	159762
11111000	277174	159803
11112000	277204	159826
11113000	277221	159837
11114000	277228	159841
11115000	277238	159848
11116000	277248	159855
11117000	277266	159865
11118000	277278	159872
11119000	277291	159882
11120000	277303	159889
11121000	277324	159906
11122000	277336	159913
11123000	277353	159921
11124000	277370	159933
11125000	277386	159947
11126000	277400	159958
11127000	277405	159961
11128000	277415	159967
11129000	277430	159979
11130000	277444	159986
11131000	277460	160000
11132000	277472	160008
11133000	277479	160015
11134000	277493	160025
11135000	277512	160032
11136000	277528	160043
11137000	277543	160052
11138000	277569	160066
11139000	277586	160075
11140000	277613	160098
11141000	277639	160114
11142000	277659	160130
11143000	277683	160152
11144000	277704	160166
11145000	277725	160179
11146000	277742	160190
11147000	277761	160202
11148000	277783	160219
11149000	277800	160223
11150000	277829	160245
11151000	277855	160264
11152000	277873	160277
11153000	277887	160284
11154000	277903	160295
11155000	277923	160309
11156000	277946	160325
11157000	277963	160337
11158000	277980	160349
11159000	277991	160354
11160000	278002	160363
11161000	278012	160368
11162000	278022	160371
11163000	278031	160375
11164000	278050	160389
11165000	278065	160397
11166000	278074	160398
11167000	278079	160398
11168000	278092	160408
11169000	278105	160420
11170000	278118	160424
11171000	278129	160429
11172000	278141	160438
11173000	278156	160448
11174000	278169	160455
11175000	278176	160456
11176000	278186	160459
11177000	278198	160465
11178000	278213	160475
11179000	278225	160485
11180000	278231	160484
11181000	278247	160497
11182000	278265	160513
11183000	278279	160521
11184000	278290	160527
11185000	278311	160544
11186000	278320	160548
11187000	278330	160553
11188000	278344	160563
11189000	278358	160572
11190000	278366	160578
11191000	278378	160585
11192000	278391	160593
11193000	278400	160598
11194000	278412	160608
11195000	278441	160633
11196000	278461	160649
11197000	278477	160660
11198000	278491	160670
11199000	278508	160683
11200000	278517	160689
11201000	278538	160707
11202000	278555	160719
11203000	278566	160725
11204000	278578	160737
11205000	278585	160739
11206000	278599	160742
11207000	278616	160758
11208000	278632	160765
11209000	278654	160780
11210000	278666	160788
11211000	278681	160796
11212000	278696	160808
11213000	278711	160820
11214000	278731	160832
11215000	278743	160840
11216000	278769	160864
11217000	278788	160875
11218000	278802	160887
11219000	278810	160890
11220000	278827	160898
11221000	278839	160905
11222000	278845	160909
11223000	278871	160930
11224000	278893	160945
11225000	278907	160952
11226000	278921	160965
11227000	278932	160970
11228000	278956	160990
11229000	278972	161003
11230000	278987	161014
11231000	279015	161032
11232000	279035	161045
11233000	279054	161061
11234000	279055	161061
11235000	279055	161061
11236000	279055	161061
11237000	279055	161061
11238000	279055	161061
11239000	279055	161061
11240000	279055	161061
11241000	279055	161061
11242000	279055	161061
11243000	279055	161061
11244000	279055	161061
11245000	279071	161073
11246000	279090	161084
11247000	279109	161097
11248000	279119	161104
11249000	279135	161114
11250000	279147	161120
11251000	279153	161122
11252000	279174	161135
11253000	279187	161141
11254000	279201	161148
11255000	279214	161156
11256000	279228	161167
11257000	279248	161182
11258000	279264	161190
11259000	279277	161198
11260000	279289	161203
11261000	279298	161207
11262000	279314	161219
11263000	279327	161227
11264000	279344	161241
11265000	279359	161249
11266000	279379	161265
11267000	279387	161271
11268000	279406	161289
11269000	279421	161300
11270000	279438	161315
11271000	279454	161328
11272000	279467	161337
11273000	279478	161343
11274000	279489	161347
11275000	279506	161358
11276000	279510	161360
11277000	279523	161372
11278000	279531	161377
11279000	279551	161390
11280000	279558	161395
11281000	279566	161396
11282000	279577	161399
11283000	279595	161412
11284000	279621	161431
11285000	279643	161444
11286000	279664	161463
11287000	279673	161469
11288000	279686	161478
11289000	279698	161486
11290000	279712	161496
11291000	279733	161511
11292000	279742	161514
11293000	279764	161532
11294000	279779	161544
11295000	279793	161551
11296000	279812	161568
11297000	279832	161585
11298000	279841	161586
11299000	279864	161600
11300000	279885	161615
11301000	279897	161623
11302000	279909	161627
11303000	279919	161633
11304000	279930	161641
11305000	279947	161656
11306000	279960	161662
11307000	279972	161672
11308000	279984	161679
11309000	280009	161700
11310000	280025	161708
11311000	280040	161718
11312000	280064	161736
11313000	280088	161756
11314000	280105	161770
11315000	280116	161775
11316000	280125	161782
11317000	280137	161788
11318000	280143	161792
11319000	280154	161800
11320000	280172	161809
11321000	280185	161814
11322000	280192	161817
11323000	280207	161826
11324000	280231	161846
11325000	280242	161849
11326000	280261	161866
11327000	280277	161874
11328000	280291	161885
11329000	280304	161893
11330000	280319	161901
11331000	280339	161913
11332000	280352	161921
11333000	280362	161928
11334000	280370	161932
11335000	280377	161936
11336000	280395	161949
11337000	280413	161964
11338000	280423	161972
11339000	280429	161969
11340000	280439	161974
11341000	280441	161969
11342000	280450	161976
11343000	280459	161983
11344000	280465	161987
11345000	280478	161995
11346000	280498	162014
11347000	280524	162036
11348000	280542	162049
11349000	280555	162053
11350000	280581	162071
11351000	280585	162071
11352000	280592	162075
11353000	280605	162084
11354000	280628	162103
11355000	280656	162125
11356000	280681	162143
11357000	280700	162155
11358000	280719	162169
11359000	280742	162189
11360000	280766	162209
11361000	280792	162226
11362000	280813	162245
11363000	280828	162254
11364000	280844	162266
11365000	280861	162277
11366000	280885	162292
11367000	280905	162304
11368000	280927	162319
11369000	280944	162334
11370000	280973	162358
11371000	280993	162374
11372000	281007	162385
11373000	281020	162394
11374000	281045	162411
11375000	281059	162420
11376000	281077	162433
11377000	281083	162438
11378000	281089	162443
11379000	281111	162459
11380000	281127	162474
11381000	281144	162487
11382000	281168	162502
11383000	281186	162515
11384000	281203	162526
11385000	281225	162546
11386000	281244	162555
11387000	281271	162575
11388000	281290	162590
11389000	281298	162598
11390000	281310	162605
11391000	281325	162615
11392000	281346	162635
11393000	281365	162649
11394000	281383	162665
11395000	281392	162667
11396000	281398	162665
11397000	281417	162681
11398000	281428	162691
11399000	281436	162695
11400000	281451	162707
11401000	281464	162720
11402000	281480	162731
11403000	281506	162748
11404000	281514	162752
11405000	281526	162762
11406000	281540	162769
11407000	281550	162775
11408000	281562	162783
11409000	281577	162793
11410000	281591	162805
11411000	281603	162814
11412000	281611	162820
11413000	281620	162826
11414000	281633	162836
11415000	281646	162846
11416000	281653	162849
11417000	281663	162856
11418000	281681	162867
11419000	281691	162872
11420000	281714	162893
11421000	281728	162897
11422000	281743	162900
11423000	281758	162907
11424000	281774	162919
11425000	281790	162932
11426000	281803	162942
11427000	281819	162953
11428000	281835	162962
11429000	281855	162975
11430000	281865	162982
11431000	281880	162992
11432000	281894	163004
11433000	281902	163009
11434000	281914	163019
11435000	281925	163028
11436000	281936	163035
11437000	281942	163039
11438000	281954	163050
11439000	281968	163057
11440000	281990	163077
11441000	282013	163095
11442000	282026	163105
11443000	282050	163124
11444000	282067	163132
11445000	282082	163140
11446000	282099	163154
11447000	282121	163170
11448000	282136	163180
11449000	282147	163185
11450000	282171	163199
11451000	282188	163211
11452000	282208	163220
11453000	282226	163234
11454000	282248	163250
11455000	282268	163266
11456000	282281	163272
11457000	282299	163283
11458000	282321	163296
11459000	282333	163303
11460000	282342	163308
11461000	282376	163337
11462000	282397	163348
11463000	282407	163354
11464000	282418	163360
11465000	282435	163369
11466000	282445	163374
11467000	282461	163383
11468000	282484	163400
11469000	282501	163410
11470000	282514	163416
11471000	282523	163422
11472000	282536	163432
11473000	282545	163435
11474000	282554	163439
11475000	282560	163444
11476000	282577	163455
11477000	282586	163461
11478000	282592	163462
11479000	282608	163472
11480000	282622	163483
11481000	282649	163506
11482000	282662	163514
11483000	282670	163516
11484000	282690	163531
11485000	282705	163543
11486000	282713	163547
11487000	282728	163561
11488000	282740	163568
11489000	282761	163583
11490000	282792	163610
11491000	282817	163626
11492000	282827	163632
11493000	282843	163640
11494000	282849	163642
11495000	282857	163647
11496000	282871	163658
11497000	282888	163672
11498000	282908	163684
11499000	282924	163692
11500000	282943	163702
11501000	282953	163707
11502000	282968	163721
11503000	282987	163735
11504000	283008	163750
11505000	283022	163762
11506000	283037	163773
11507000	283052	163784
11508000	283068	163797
11509000	283085	163809
11510000	283094	163814
11511000	283117	163831
11512000	283138	163844
11513000	283154	163858
11514000	283170	163867
11515000	283182	163874
11516000	283195	163883
11517000	283207	163890
11518000	283219	163896
11519000	283241	163909
11520000	283257	163916
11521000	283270	163921
11522000	283280	163926
11523000	283293	163932
11524000	283304	163940
11525000	283312	163943
11526000	283317	163944
11527000	283328	163952
11528000	283335	163954
11529000	283344	163957
11530000	283354	163964
11531000	283377	163978
11532000	283399	163990
11533000	283419	164002
11534000	283431	164009
11535000	283453	164023
11536000	283479	164039
11537000	283496	164054
11538000	283510	164063
11539000	283523	164074
11540000	283544	164092
11541000	283567	164111
11542000	283582	164121
11543000	283606	164138
11544000	283631	164153
11545000	283649	164167
11546000	283670	164185
11547000	283681	164193
11548000	283699	164207
11549000	283718	164220
11550000	283737	164229
11551000	283753	164240
11552000	283764	164249
11553000	283786	164266
11554000	283802	164272
11555000	283818	164280
11556000	283834	164291
11557000	283850	164297
11558000	283867	164307
11559000	283890	164324
11560000	283904	164332
11561000	283917	164339
11562000	283942	164360
11563000	283957	164370
11564000	283967	164377
11565000	283988	164395
11566000	284002	164403
11567000	284011	164411
11568000	284024	164419
11569000	284033	164425
11570000	284038	164429
11571000	284052	164441
11572000	284064	164449
11573000	284075	164458
11574000	284086	164467
11575000	284103	164482
11576000	284111	164484
11577000	284128	164497
11578000	284152	164514
11579000	284171	164529
11580000	284203	164551
11581000	284232	164570
11582000	284253	164581
11583000	284273	164595
11584000	284296	164609
11585000	284326	164627
11586000	284352	164648
11587000	284376	164663
11588000	284389	164668
11589000	284402	164675
11590000	284417	164685
11591000	284427	164693
11592000	284448	164707
11593000	284467	164720
11594000	284479	164730
11595000	284494	164742
11596000	284506	164750
11597000	284527	164769
11598000	284539	164774
11599000	284547	164776
11600000	284561	164789
11601000	284582	164806
11602000	284596	164817
11603000	284606	164821
11604000	284610	164824
11605000	284620	164830
11606000	284627	164837
11607000	284635	164843
11608000	284645	164850
11609000	284652	164855
11610000	284659	164857
11611000	284667	164861
11612000	284675	164866
11613000	284683	164874
11614000	284696	164885
11615000	284706	164892
11616000	284713	164897
11617000	284727	164900
11618000	284742	164907
11619000	284758	164914
11620000	284768	164917
11621000	284789	164931
11622000	284809	164947
11623000	284831	164968
11624000	284846	164975
11625000	284861	164985
11626000	284862	164985
11627000	284862	164983
11628000	284863	164983
11629000	284871	164989
11630000	284875	164988
11631000	284880	164992
11632000	284884	164994
11633000	284896	165003
11634000	284907	165011
11635000	284917	165019
11636000	284944	165040
11637000	284958	165051
11638000	284972	165058
11639000	284992	165071
11640000	285008	165082
11641000	285029	165098
11642000	285047	165106
11643000	285064	165119
11644000	285081	165133
11645000	285092	165139
11646000	285102	165143
11647000	285114	165150
11648000	285121	165152
11649000	285127	165153
11650000	285150	165171
11651000	285167	165186
11652000	285187	165201
11653000	285211	165222
11654000	285224	165227
11655000	285242	165239
11656000	285255	165243
11657000	285267	165251
11658000	285283	165264
11659000	285291	165267
11660000	285297	165273
11661000	285318	165292
11662000	285337	165302
11663000	285349	165307
11664000	285362	165316
11665000	285379	165328
11666000	285409	165346
11667000	285423	165357
11668000	285439	165363
11669000	285452	165366
11670000	285469	165375
11671000	285486	165384
11672000	285501	165392
11673000	285528	165414
11674000	285561	165442
11675000	285568	165444
11676000	285576	165449
11677000	285580	165450
11678000	285601	165463
11679000	285619	165474
11680000	285644	165489
11681000	285669	165501
11682000	285678	165504
11683000	285689	165511
11684000	285703	165522
11685000	285727	165539
11686000	285742	165543
11687000	285759	165556
11688000	285772	165562
11689000	285786	165568
11690000	285797	165574
11691000	285809	165583
11692000	285820	165589
11693000	285840	165604
11694000	285861	165618
11695000	285886	165635
11696000	285903	165648
11697000	285923	165655
11698000	285939	165669
11699000	285973	165696
11700000	285991	165703
11701000	286010	165718
11702000	286036	165731
11703000	286058	165747
11704000	286073	165756
11705000	286088	165766
11706000	286095	165767
11707000	286112	165780
11708000	286121	165782
11709000	286132	165792
11710000	286139	165797
11711000	286153	165806
11712000	286161	165809
11713000	286168	165813
11714000	286172	165817
11715000	286182	165821
11716000	286202	165837
11717000	286216	165845
11718000	286244	165868
11719000	286259	165880
11720000	286278	165899
11721000	286298	165915
11722000	286306	165919
11723000	286323	165931
11724000	286338	165942
11725000	286355	165952
11726000	286363	165956
11727000	286378	165967
11728000	286389	165976
11729000	286400	165986
11730000	286413	165998
11731000	286422	166005
11732000	286431	166011
11733000	286448	166023
11734000	286458	166032
11735000	286472	166044
11736000	286482	166050
11737000	286503	166066
11738000	286516	166069
11739000	286529	166072
11740000	286540	166074
11741000	286553	166080
11742000	286573	166097
11743000	286583	166103
11744000	286591	166110
11745000	286604	166114
11746000	286616	166120
11747000	286625	166123
11748000	286635	166130
11749000	286641	166130
11750000	286649	166137
11751000	286661	166146
11752000	286668	166149
11753000	286676	166152
11754000	286693	166166
11755000	286706	166174
11756000	286725	166187
11757000	286738	166191
11758000	286753	166201
11759000	286769	166214
11760000	286784	166223
11761000	286799	166234
11762000	286813	166243
11763000	286826	166249
11764000	286842	166258
11765000	286859	166269
11766000	286869	166276
11767000	286874	166276
11768000	286881	166280
11769000	286891	166289
11770000	286896	166291
11771000	286909	166301
11772000	286925	166313
11773000	286942	166323
11774000	286965	166341
11775000	286975	166346
11776000	286983	166351
11777000	286994	166359
11778000	287011	166371
11779000	287033	166390
11780000	287055	166407
11781000	287070	166416
11782000	287091	166433
11783000	287112	166448
11784000	287128	166460
11785000	287156	166479
11786000	287177	166492
11787000	287200	166505
11788000	287209	166508
11789000	287228	166521
11790000	287242	166530
11791000	287259	166543
11792000	287276	166551
11793000	287284	166554
11794000	287296	166558
11795000	287308	166560
11796000	287327	166574
11797000	287340	166578
11798000	287349	166580
11799000	287363	166587
11800000	287376	166598
11801000	287386	166601
11802000	287397	166608
11803000	287412	166616
11804000	287426	166625
11805000	287441	166635
11806000	287456	166644
11807000	287477	166662
11808000	287496	166676
11809000	287515	166693
11810000	287528	166702
11811000	287547	166715
11812000	287571	166724
11813000	287594	166735
11814000	287618	166748
11815000	287652	166776
11816000	287679	166799
11817000	287690	166806
11818000	287703	166815
11819000	287711	166818
11820000	287723	166826
11821000	287742	166841
11822000	287761	166852
11823000	287773	166854
11824000	287793	166865
11825000	287815	166881
11826000	287827	166888
11827000	287836	166893
11828000	287849	166898
11829000	287862	166907
11830000	287873	166908
11831000	287885	166915
11832000	287895	166918
11833000	287908	166923
11834000	287929	166933
11835000	287950	166948
11836000	287969	166960
11837000	287991	166975
11838000	288009	166980
11839000	288031	166991
11840000	288049	167002
11841000	288060	167008
11842000	288092	167033
11843000	288103	167039
11844000	288119	167049
11845000	288128	167056
11846000	288141	167065
11847000	288155	167074
11848000	288167	167077
11849000	288182	167085
11850000	288194	167090
11851000	288205	167095
11852000	288211	167097
11853000	288230	167110
11854000	288238	167114
11855000	288248	167121
11856000	288255	167124
11857000	288263	167126
11858000	288272	167132
11859000	288291	167146
11860000	288301	167151
11861000	288314	167161
11862000	288334	167178
11863000	288352	167193
11864000	288372	167206
11865000	288395	167224
11866000	288417	167236
11867000	288447	167260
11868000	288463	167271
11869000	288481	167285
11870000	288506	167301
11871000	288532	167322
11872000	288548	167331
11873000	288557	167336
11874000	288576	167347
11875000	288590	167357
11876000	288614	167371
11877000	288650	167404
11878000	288681	167427
11879000	288707	167446
11880000	288740	167471
11881000	288771	167497
11882000	288810	167532
11883000	288830	167544
11884000	288845	167556
11885000	288863	167567
11886000	288883	167582
11887000	288894	167588
11888000	288907	167592
11889000	288922	167600
11890000	288941	167614
11891000	288958	167626
11892000	288983	167643
11893000	289008	167659
11894000	289029	167674
11895000	289045	167683
11896000	289070	167700
11897000	289099	167723
11898000	289115	167734
11899000	289134	167752
11900000	289142	167755
11901000	289155	167763
11902000	289175	167780
11903000	289187	167789
11904000	289203	167803
11905000	289214	167806
11906000	289234	167819
11907000	289246	167826
11908000	289257	167826
11909000	289267	167830
11910000	289284	167841
11911000	289294	167846
11912000	289311	167859
11913000	289321	167868
11914000	289332	167876
11915000	289338	167880
11916000	289349	167890
11917000	289367	167904
11918000	289379	167915
11919000	289390	167921
11920000	289426	167945
11921000	289459	167968
11922000	289479	167975
11923000	289508	167992
11924000	289533	168007
11925000	289559	168019
11926000	289577	168017
11927000	289607	168037
11928000	289636	168053
11929000	289675	168073
11930000	289701	168090
11931000	289730	168110
11932000	289757	168123
11933000	289781	168137
11934000	289817	168157
11935000	289841	168166
11936000	289872	168187
11937000	289902	168206
11938000	289936	168226
11939000	289958	168239
11940000	289982	168255
11941000	290013	168275
11942000	290035	168291
11943000	290058	168305
11944000	290076	168313
11945000	290102	168329
11946000	290125	168347
11947000	290131	168349
11948000	290135	168352
11949000	290143	168357
11950000	290146	168356
11951000	290155	168361
11952000	290166	168371
11953000	290175	168374
11954000	290187	168381
11955000	290195	168384
11956000	290206	168390
11957000	290222	168400
11958000	290238	168413
11959000	290252	168423
11960000	290272	168437
11961000	290293	168450
11962000	290308	168459
11963000	290327	168470
11964000	290337	168476
11965000	290358	168487
11966000	290373	168492
11967000	290379	168496
11968000	290389	168500
11969000	290404	168514
11970000	290428	168530
11971000	290439	168539
11972000	290454	168550
11973000	290468	168558
11974000	290477	168563
11975000	290497	168578
11976000	290514	168587
11977000	290534	168601
11978000	290557	168618
11979000	290570	168628
11980000	290584	168635
11981000	290600	168644
11982000	290614	168648
11983000	290633	168664
11984000	290654	168671
11985000	290664	168677
11986000	290677	168685
11987000	290689	168694
11988000	290709	168709
11989000	290720	168717
11990000	290732	168723
11991000	290743	168730
11992000	290758	168743
11993000	290776	168753
11994000	290793	168761
11995000	290805	168772
11996000	290815	168779
11997000	290824	168784
11998000	290835	168795
11999000	290850	168808
12000000	290861	168817
12001000	290871	168818
12002000	290880	168824
12003000	290885	168829
12004000	290893	168832
12005000	290902	168837
12006000	290919	168844
12007000	290932	168854
12008000	290938	168858
12009000	290945	168861
12010000	290955	168869
12011000	290968	168877
12012000	290979	168885
12013000	290994	168897
12014000	291004	168904
12015000	291021	168918
12016000	291033	168924
12017000	291047	168930
12018000	291061	168938
12019000	291070	168945
12020000	291092	168965
12021000	291102	168971
12022000	291116	168977
12023000	291131	168987
12024000	291144	168997
12025000	291167	169016
12026000	291182	169022
12027000	291191	169029
12028000	291215	169048
12029000	291227	169057
12030000	291243	169068
12031000	291263	169084
12032000	291276	169090
12033000	291284	169089
12034000	291297	169095
12035000	291311	169103
12036000	291320	169107
12037000	291335	169116
12038000	291344	169119
12039000	291359	169126
12040000	291369	169131
12041000	291375	169129
12042000	291386	169139
12043000	291397	169146
12044000	291407	169148
12045000	291426	169164
12046000	291439	169169
12047000	291450	169179
12048000	291468	169195
12049000	291483	169204
12050000	291491	169210
12051000	291498	169213
12052000	291504	169216
12053000	291514	169223
12054000	291525	169230
12055000	291539	169238
12056000	291554	169249
12057000	291571	169263
12058000	291585	169274
12059000	291602	169283
12060000	291625	169300
12061000	291650	169320
12062000	291673	169333
12063000	291693	169350
12064000	291714	169362
12065000	291737	169378
12066000	291756	169390
12067000	291782	169409
12068000	291803	169425
12069000	291830	169447
12070000	291855	169467
12071000	291875	169482
12072000	291902	169504
12073000	291923	169515
12074000	291938	169527
12075000	291956	169539
12076000	291969	169546
12077000	291986	169559
12078000	291996	169563
12079000	292010	169574
12080000	292025	169584
12081000	292036	169588
12082000	292055	169593
12083000	292076	169607
12084000	292087	169616
12085000	292104	169628
12086000	292123	169643
12087000	292138	169654
12088000	292154	169663
12089000	292169	169672
12090000	292193	169690
12091000	292209	169704
12092000	292218	169710
12093000	292229	169717
12094000	292230	169716
12095000	292230	169716
12096000	292230	169716
12097000	292230	169716
12098000	292230	169716
12099000	292230	169716
12100000	292230	169716
12101000	292230	169716
12102000	292243	169727
12103000	292257	169738
12104000	292272	169750
12105000	292284	169757
12106000	292297	169766
12107000	292317	169782
12108000	292335	169798
12109000	292348	169810
12110000	292353	169808
12111000	292359	169812
12112000	292365	169813
12113000	292374	169815
12114000	292383	169822
12115000	292390	169824
12116000	292403	169831
12117000	292413	169839
12118000	292433	169854
12119000	292449	169865
12120000	292470	169881
12121000	292481	169889
12122000	292494	169896
12123000	292508	169903
12124000	292529	169919
12125000	292551	169938
12126000	292557	169941
12127000	292571	169949
12128000	292588	169963
12129000	292599	169973
12130000	292612	169975
12131000	292621	169980
12132000	292633	169989
12133000	292645	169996
12134000	292658	170004
12135000	292671	170010
12136000	292685	170017
12137000	292699	170028
12138000	292706	170030
12139000	292717	170033
12140000	292726	170038
12141000	292742	170049
12142000	292758	170061
12143000	292780	170076
12144000	292797	170085
12145000	292811	170096
12146000	292829	170107
12147000	292846	170119
12148000	292857	170130
12149000	292887	170152
12150000	292906	170167
12151000	292915	170174
12152000	292921	170178
12153000	292924	170180
12154000	292926	170179
12155000	292932	170183
12156000	292937	170185
12157000	292943	170186
12158000	292948	170190
12159000	292960	170198
12160000	292982	170215
12161000	292996	170228
12162000	293003	170230
12163000	293013	170239
12164000	293021	170243
12165000	293027	170247
12166000	293039	170251
12167000	293045	170255
12168000	293057	170262
12169000	293068	170270
12170000	293079	170278
12171000	293083	170278
12172000	293097	170289
12173000	293107	170294
12174000	293132	170311
12175000	293148	170324
12176000	293170	170344
12177000	293188	170359
12178000	293198	170366
12179000	293209	170372
12180000	293231	170387
12181000	293252	170403
12182000	293270	170415
12183000	293290	170431
12184000	293308	170441
12185000	293321	170446
12186000	293342	170460
12187000	293367	170482
12188000	293395	170502
12189000	293418	170517
12190000	293436	170524
12191000	293448	170525
12192000	293469	170536
12193000	293485	170541
12194000	293502	170549
12195000	293505	170551
12196000	293505	170551
12197000	293505	170551
12198000	293505	170551
12199000	293505	170551
12200000	293505	170551
12201000	293505	170551
12202000	293505	170551
12203000	293505	170551
12204000	293513	170554
12205000	293531	170559
12206000	293545	170563
12207000	293555	170566
12208000	293569	170574
12209000	293582	170578
12210000	293590	170584
12211000	293614	170602
12212000	293628	170608
12213000	293638	170615
12214000	293648	170624
12215000	293659	170627
12216000	293681	170644
12217000	293703	170663
12218000	293709	170666
12219000	293718	170668
12220000	293741	170688
12221000	293757	170697
12222000	293772	170702
12223000	293790	170715
12224000	293814	170731
12225000	293826	170742
12226000	293844	170756
12227000	293863	170768
12228000	293880	170779
12229000	293898	170791
12230000	293919	170809
12231000	293936	170817
12232000	293961	170837
12233000	293985	170858
12234000	294009	170873
12235000	294034	170892
12236000	294048	170901
12237000	294070	170917
12238000	294090	170932
12239000	294105	170943
12240000	294123	170954
12241000	294139	170964
12242000	294160	170979
12243000	294169	170981
12244000	294187	170997
12245000	294210	171015
12246000	294220	171020
12247000	294234	171032
12248000	294253	171044
12249000	294273	171056
12250000	294284	171066
12251000	294303	171073
12252000	294329	171095
12253000	294344	171103
12254000	294363	171112
12255000	294382	171126
12256000	294404	171142
12257000	294422	171151
12258000	294443	171164
12259000	294463	171178
12260000	294478	171186
12261000	294498	171204
12262000	294514	171213
12263000	294530	171226
12264000	294544	171239
12265000	294552	171244
12266000	294565	171253
12267000	294576	171262
12268000	294590	171275
12269000	294602	171282
12270000	294615	171290
12271000	294627	171298
12272000	294635	171304
12273000	294662	171328
12274000	294683	171344
12275000	294730	171385
12276000	294755	171402
12277000	294767	171408
12278000	294781	171414
12279000	294799	171428
12280000	294821	171443
12281000	294836	171452
12282000	294846	171459
12283000	294866	171472
12284000	294889	171490
12285000	294898	171495
12286000	294910	171503
12287000	294924	171517
12288000	294933	171524
12289000	294945	171531
12290000	294955	171539
12291000	294966	171544
12292000	294976	171553
12293000	294989	171560
12294000	295001	171569
12295000	295008	171569
12296000	295022	171576
12297000	295033	171583
12298000	295044	171589
12299000	295060	171598
12300000	295072	171605
12301000	295082	171610
12302000	295093	171616
12303000	295106	171627
12304000	295115	171633
12305000	295126	171640
12306000	295134	171646
12307000	295138	171642
12308000	295148	171652
12309000	295161	171662
12310000	295170	171670
12311000	295180	171676
12312000	295190	171683
12313000	295200	171687
12314000	295220	171705
12315000	295236	171710
12316000	295262	171734
12317000	295270	171734
12318000	295278	171738
12319000	295289	171743
12320000	295298	171748
12321000	295307	171753
12322000	295318	171758
12323000	295342	171774
12324000	295374	171789
12325000	295406	171806
12326000	295424	171811
12327000	295443	171825
12328000	295461	171840
12329000	295484	171851
12330000	295499	171860
12331000	295512	171867
12332000	295525	171878
12333000	295546	171895
12334000	295565	171909
12335000	295580	171915
12336000	295590	171921
12337000	295605	171930
12338000	295622	171941
12339000	295640	171955
12340000	295656	171966
12341000	295668	171972
12342000	295686	171985
12343000	295694	171986
12344000	295710	171996
12345000	295730	172010
12346000	295738	172014
12347000	295753	172026
12348000	295763	172030
12349000	295778	172036
12350000	295790	172046
12351000	295812	172065
12352000	295831	172077
12353000	295855	172100
12354000	295875	172117
12355000	295896	172132
12356000	295927	172160
12357000	295946	172172
12358000	295964	172184
12359000	295975	172189
12360000	295995	172206
12361000	296018	172222
12362000	296022	172224
12363000	296036	172231
12364000	296054	172242
12365000	296071	172252
12366000	296089	172261
12367000	296112	172279
12368000	296134	172299
12369000	296149	172309
12370000	296164	172318
12371000	296183	172333
12372000	296205	172350
12373000	296224	172361
12374000	296246	172375
12375000	296267	172391
12376000	296285	172404
12377000	296306	172422
12378000	296324	172436
12379000	296342	172450
12380000	296354	172459
12381000	296364	172463
12382000	296387	172482
12383000	296399	172488
12384000	296411	172496
12385000	296420	172503
12386000	296431	172510
12387000	296453	172527
12388000	296468	172538
12389000	296484	172546
12390000	296496	172554
12391000	296511	172566
12392000	296524	172575
12393000	296543	172587
12394000	296555	172596
12395000	296566	172602
12396000	296575	172610
12397000	296585	172614
12398000	296591	172617
12399000	296598	172619
12400000	296606	172623
12401000	296611	172626
12402000	296621	172634
12403000	296634	172644
12404000	296643	172651
12405000	296654	172660
12406000	296670	172667
12407000	296688	172682
12408000	296709	172696
12409000	296732	172712
12410000	296765	172739
12411000	296789	172760
12412000	296798	172766
12413000	296816	172780
12414000	296836	172789
12415000	296847	172798
12416000	296862	172809
12417000	296883	172826
