N	V	V1
2890000	111336	45047
2891000	111375	45071
2892000	111395	45077
2893000	111429	45092
2894000	111456	45102
2895000	111475	45104
2896000	111499	45111
2897000	111559	45148
2898000	111604	45163
2899000	111647	45187
2900000	111674	45200
2901000	111700	45216
2902000	111745	45247
2903000	111791	45260
2904000	111795	45261
2905000	111799	45260
2906000	111801	45260
2907000	111806	45262
2908000	111815	45264
2909000	111835	45274
2910000	111857	45287
2911000	111871	45286
2912000	111877	45287
2913000	111886	45283
2914000	111895	45287
2915000	111901	45288
2916000	111905	45292
2917000	111911	45298
2918000	111918	45298
2919000	111923	45300
2920000	111924	45298
2921000	111928	45300
2922000	111928	45298
2923000	111934	45299
2924000	111941	45304
2925000	111942	45304
2926000	111945	45305
2927000	111953	45309
2928000	111958	45311
2929000	111964	45313
2930000	111974	45319
2931000	111982	45323
2932000	111989	45326
2933000	111998	45333
2934000	112007	45337
2935000	112016	45343
2936000	112019	45343
2937000	112034	45352
2938000	112040	45356
2939000	112047	45360
2940000	112051	45363
2941000	112052	45360
2942000	112059	45363
2943000	112064	45366
2944000	112064	45366
2945000	112068	45369
2946000	112070	45369
2947000	112070	45367
2948000	112072	45368
2949000	112074	45368
2950000	112079	45367
2951000	112082	45368
2952000	112087	45369
2953000	112094	45374
2954000	112098	45375
2955000	112101	45376
2956000	112103	45377
2957000	112106	45375
2958000	112117	45382
2959000	112120	45382
2960000	112124	45383
2961000	112132	45390
2962000	112138	45392
2963000	112142	45395
2964000	112147	45398
2965000	112149	45398
2966000	112152	45396
2967000	112156	45397
2968000	112164	45402
2969000	112165	45402
2970000	112170	45404
2971000	112179	45412
2972000	112188	45420
2973000	112190	45416
2974000	112195	45417
2975000	112201	45416
2976000	112210	45421
2977000	112215	45423
2978000	112220	45424
2979000	112227	45429
2980000	112231	45426
2981000	112233	45424
2982000	112237	45428
2983000	112244	45429
2984000	112248	45429
2985000	112253	45431
2986000	112257	45432
2987000	112260	45432
2988000	112270	45438
2989000	112274	45439
2990000	112274	45436
2991000	112276	45437
2992000	112284	45438
2993000	112290	45440
2994000	112292	45440
2995000	112298	45444
2996000	112301	45443
2997000	112308	45444
2998000	112313	45447
2999000	112319	45449
3000000	112323	45451
3001000	112324	45450
3002000	112328	45451
3003000	112337	45455
3004000	112343	45459
3005000	112349	45459
3006000	112353	45459
3007000	112360	45462
3008000	112361	45459
3009000	112366	45460
3010000	112367	45461
3011000	112374	45464
3012000	112379	45467
3013000	112379	45465
3014000	112387	45468
3015000	112387	45464
3016000	112403	45476
3017000	112404	45475
3018000	112407	45476
3019000	112409	45474
3020000	112415	45476
3021000	112418	45479
3022000	112422	45481
3023000	112424	45480
3024000	112429	45477
3025000	112431	45478
3026000	112431	45477
3027000	112434	45476
3028000	112441	45479
3029000	112446	45480
3030000	112454	45479
3031000	112457	45481
3032000	112458	45478
3033000	112464	45483
3034000	112470	45484
3035000	112473	45485
3036000	112478	45489
3037000	112488	45490
3038000	112499	45492
3039000	112504	45492
3040000	112538	45507
3041000	112570	45523
3042000	112584	45521
3043000	112594	45522
3044000	112609	45522
3045000	112624	45531
3046000	112639	45541
3047000	112651	45538
3048000	112672	45545
3049000	112690	45547
3050000	112710	45559
3051000	112730	45568
3052000	112749	45578
3053000	112762	45580
3054000	112774	45583
3055000	112792	45586
3056000	112807	45595
3057000	112824	45600
3058000	112846	45612
3059000	112861	45610
3060000	112876	45615
3061000	112890	45626
3062000	112910	45630
3063000	112925	45635
3064000	112941	45640
3065000	112953	45642
3066000	112970	45651
3067000	112991	45659
3068000	113008	45664
3069000	113027	45673
3070000	113035	45673
3071000	113050	45673
3072000	113064	45668
3073000	113091	45684
3074000	113106	45689
3075000	113132	45700
3076000	113153	45709
3077000	113163	45708
3078000	113185	45718
3079000	113201	45716
3080000	113223	45722
3081000	113265	45753
3082000	113283	45760
3083000	113299	45768
3084000	113317	45780
3085000	113332	45785
3086000	113355	45793
3087000	113366	45798
3088000	113380	45798
3089000	113395	45801
3090000	113437	45820
3091000	113484	45845
3092000	113529	45865
3093000	113559	45882
3094000	113595	45898
3095000	113636	45917
3096000	113667	45937
3097000	113697	45954
3098000	113723	45967
3099000	113755	45969
3100000	113780	45976
3101000	113815	45990
3102000	113836	46003
3103000	113872	46020
3104000	113915	46046
3105000	113932	46052
3106000	113953	46063
3107000	113977	46069
3108000	114002	46077
3109000	114023	46089
3110000	114036	46095
3111000	114049	46099
3112000	114080	46119
3113000	114099	46132
3114000	114112	46137
3115000	114126	46145
3116000	114138	46146
3117000	114140	46142
3118000	114150	46143
3119000	114163	46145
3120000	114184	46146
3121000	114198	46151
3122000	114209	46158
3123000	114218	46154
3124000	114232	46154
3125000	114240	46158
3126000	114250	46164
3127000	114272	46176
3128000	114283	46178
3129000	114304	46188
3130000	114319	46197
3131000	114338	46206
3132000	114348	46210
3133000	114359	46213
3134000	114376	46222
3135000	114390	46232
3136000	114426	46260
3137000	114444	46261
3138000	114467	46265
3139000	114484	46274
3140000	114503	46280
3141000	114516	46283
3142000	114531	46288
3143000	114546	46292
3144000	114572	46310
3145000	114596	46318
3146000	114605	46318
3147000	114628	46331
3148000	114650	46345
3149000	114677	46356
3150000	114698	46369
3151000	114724	46382
3152000	114786	46422
3153000	114811	46427
3154000	114832	46429
3155000	114854	46436
3156000	114884	46446
3157000	114908	46458
3158000	114932	46469
3159000	114958	46476
3160000	114973	46477
3161000	115002	46492
3162000	115030	46499
3163000	115052	46516
3164000	115058	46513
3165000	115066	46514
3166000	115097	46526
3167000	115131	46539
3168000	115149	46543
3169000	115163	46547
3170000	115184	46557
3171000	115207	46567
3172000	115221	46569
3173000	115228	46569
3174000	115244	46571
3175000	115252	46572
3176000	115269	46577
3177000	115292	46588
3178000	115305	46593
3179000	115321	46602
3180000	115345	46615
3181000	115356	46619
3182000	115369	46628
3183000	115381	46633
3184000	115398	46641
3185000	115415	46650
3186000	115431	46656
3187000	115445	46664
3188000	115458	46669
3189000	115474	46677
3190000	115489	46682
3191000	115498	46688
3192000	115513	46696
3193000	115539	46710
3194000	115559	46721
3195000	115571	46728
3196000	115587	46735
3197000	115595	46739
3198000	115609	46742
3199000	115620	46753
3200000	115638	46759
3201000	115662	46772
3202000	115709	46809
3203000	115727	46820
3204000	115753	46830
3205000	115766	46834
3206000	115786	46842
3207000	115790	46837
3208000	115804	46846
3209000	115828	46858
3210000	115838	46861
3211000	115863	46876
3212000	115878	46876
3213000	115896	46881
3214000	115912	46887
3215000	115949	46898
3216000	115972	46906
3217000	115992	46914
3218000	116005	46914
3219000	116014	46911
3220000	116040	46926
3221000	116047	46921
3222000	116058	46924
3223000	116069	46927
3224000	116080	46931
3225000	116097	46935
3226000	116109	46938
3227000	116125	46945
3228000	116165	46970
3229000	116184	46980
3230000	116206	46994
3231000	116216	46996
3232000	116227	46996
3233000	116238	47001
3234000	116244	46999
3235000	116271	47018
3236000	116278	47019
3237000	116293	47022
3238000	116314	47030
3239000	116331	47035
3240000	116340	47033
3241000	116358	47046
3242000	116382	47056
3243000	116438	47096
3244000	116457	47107
3245000	116478	47120
3246000	116513	47142
3247000	116541	47156
3248000	116559	47163
3249000	116567	47164
3250000	116577	47164
3251000	116582	47164
3252000	116603	47171
3253000	116632	47187
3254000	116668	47209
3255000	116681	47217
3256000	116711	47240
3257000	116748	47258
3258000	116778	47271
3259000	116788	47274
3260000	116804	47277
3261000	116807	47272
3262000	116816	47272
3263000	116832	47283
3264000	116851	47290
3265000	116867	47300
3266000	116890	47313
3267000	116908	47321
3268000	116919	47323
3269000	116929	47327
3270000	116953	47335
3271000	116975	47345
3272000	116981	47347
3273000	116990	47348
3274000	117003	47356
3275000	117025	47365
3276000	117036	47360
3277000	117046	47360
3278000	117066	47370
3279000	117080	47374
3280000	117124	47403
3281000	117150	47415
3282000	117161	47409
3283000	117169	47408
3284000	117192	47419
3285000	117220	47435
3286000	117241	47449
3287000	117261	47456
3288000	117277	47461
3289000	117285	47464
3290000	117312	47476
3291000	117336	47484
3292000	117358	47496
3293000	117367	47499
3294000	117379	47502
3295000	117388	47507
3296000	117410	47513
3297000	117427	47524
3298000	117442	47533
3299000	117453	47535
3300000	117470	47540
3301000	117494	47545
3302000	117520	47555
3303000	117545	47572
3304000	117562	47581
3305000	117581	47588
3306000	117593	47590
3307000	117605	47597
3308000	117615	47603
3309000	117643	47616
3310000	117662	47625
3311000	117676	47631
3312000	117680	47631
3313000	117690	47633
3314000	117700	47630
3315000	117705	47631
3316000	117717	47638
3317000	117753	47661
3318000	117788	47681
3319000	117796	47678
3320000	117804	47677
3321000	117852	47704
3322000	117863	47709
3323000	117884	47721
3324000	117905	47734
3325000	117914	47737
3326000	117917	47736
3327000	117918	47735
3328000	117921	47736
3329000	117934	47746
3330000	117937	47742
3331000	117948	47751
3332000	117957	47754
3333000	117967	47755
3334000	117984	47765
3335000	117987	47766
3336000	117991	47768
3337000	117996	47771
3338000	118001	47775
3339000	118010	47774
3340000	118024	47783
3341000	118034	47787
3342000	118047	47794
3343000	118060	47803
3344000	118070	47804
3345000	118079	47804
3346000	118090	47807
3347000	118099	47805
3348000	118113	47812
3349000	118127	47818
3350000	118143	47824
3351000	118151	47828
3352000	118158	47830
3353000	118166	47830
3354000	118174	47835
3355000	118178	47834
3356000	118184	47833
3357000	118203	47845
3358000	118231	47857
3359000	118261	47879
3360000	118278	47889
3361000	118299	47904
3362000	118314	47908
3363000	118340	47918
3364000	118371	47935
3365000	118387	47945
3366000	118394	47945
3367000	118410	47949
3368000	118421	47956
3369000	118437	47962
3370000	118452	47971
3371000	118471	47978
3372000	118486	47987
3373000	118498	47991
3374000	118509	47992
3375000	118525	48006
3376000	118543	48013
3377000	118553	48019
3378000	118562	48019
3379000	118574	48029
3380000	118580	48025
3381000	118598	48038
3382000	118603	48039
3383000	118607	48043
3384000	118630	48055
3385000	118659	48063
3386000	118675	48067
3387000	118697	48075
3388000	118707	48080
3389000	118723	48094
3390000	118744	48106
3391000	118775	48126
3392000	118796	48129
3393000	118816	48143
3394000	118830	48150
3395000	118853	48158
3396000	118860	48159
3397000	118869	48159
3398000	118880	48163
3399000	118886	48162
3400000	118899	48167
3401000	118906	48172
3402000	118938	48190
3403000	119012	48242
3404000	119066	48281
3405000	119086	48290
3406000	119099	48291
3407000	119141	48309
3408000	119183	48343
3409000	119207	48357
3410000	119229	48373
3411000	119236	48379
3412000	119256	48392
3413000	119265	48393
3414000	119277	48399
3415000	119304	48418
3416000	119313	48420
3417000	119328	48426
3418000	119332	48429
3419000	119344	48436
3420000	119349	48439
3421000	119362	48447
3422000	119394	48454
3423000	119418	48464
3424000	119492	48506
3425000	119535	48529
3426000	119537	48530
3427000	119545	48534
3428000	119550	48537
3429000	119566	48552
3430000	119581	48555
3431000	119607	48561
3432000	119633	48574
3433000	119659	48584
3434000	119667	48587
3435000	119678	48592
3436000	119687	48596
3437000	119697	48598
3438000	119718	48610
3439000	119730	48611
3440000	119739	48617
3441000	119747	48622
3442000	119758	48629
3443000	119762	48630
3444000	119767	48630
3445000	119774	48632
3446000	119777	48628
3447000	119781	48630
3448000	119786	48631
3449000	119796	48632
3450000	119811	48644
3451000	119815	48645
3452000	119822	48646
3453000	119835	48657
3454000	119841	48658
3455000	119847	48655
3456000	119854	48658
3457000	119866	48665
3458000	119878	48670
3459000	119886	48668
3460000	119902	48678
3461000	119912	48685
3462000	119916	48689
3463000	119928	48698
3464000	119943	48706
3465000	119983	48729
3466000	120028	48744
3467000	120072	48768
3468000	120084	48771
3469000	120094	48778
3470000	120104	48778
3471000	120110	48781
3472000	120114	48780
3473000	120117	48779
3474000	120130	48787
3475000	120141	48791
3476000	120150	48795
3477000	120159	48801
3478000	120165	48800
3479000	120183	48813
3480000	120194	48816
3481000	120204	48815
3482000	120216	48820
3483000	120233	48830
3484000	120240	48830
3485000	120260	48837
3486000	120268	48842
3487000	120278	48849
3488000	120280	48848
3489000	120283	48849
3490000	120332	48874
3491000	120343	48875
3492000	120351	48880
3493000	120361	48884
3494000	120372	48889
3495000	120381	48887
3496000	120400	48891
3497000	120420	48900
3498000	120445	48918
3499000	120459	48926
3500000	120470	48932
3501000	120494	48948
3502000	120501	48949
3503000	120507	48948
3504000	120518	48947
3505000	120532	48947
3506000	120548	48954
3507000	120561	48956
3508000	120581	48964
3509000	120607	48970
3510000	120627	48979
3511000	120634	48976
3512000	120659	48984
3513000	120667	48986
3514000	120671	48981
3515000	120684	48982
3516000	120692	48983
3517000	120703	48989
3518000	120711	48988
3519000	120720	48993
3520000	120733	48998
3521000	120751	49011
3522000	120767	49017
3523000	120782	49019
3524000	120823	49045
3525000	120875	49070
3526000	120930	49100
3527000	120947	49114
3528000	120962	49123
3529000	120978	49131
3530000	121003	49145
3531000	121017	49152
3532000	121019	49149
3533000	121024	49153
3534000	121030	49158
3535000	121053	49168
3536000	121069	49173
3537000	121105	49186
3538000	121133	49198
3539000	121163	49215
3540000	121179	49221
3541000	121188	49219
3542000	121201	49228
3543000	121209	49230
3544000	121221	49238
3545000	121240	49247
3546000	121254	49249
3547000	121266	49250
3548000	121279	49256
3549000	121289	49253
3550000	121303	49257
3551000	121332	49267
3552000	121356	49281
3553000	121364	49283
3554000	121401	49308
3555000	121419	49313
3556000	121445	49327
3557000	121466	49331
3558000	121481	49338
3559000	121502	49348
3560000	121521	49358
3561000	121543	49366
3562000	121559	49378
3563000	121568	49380
3564000	121578	49381
3565000	121598	49385
3566000	121626	49397
3567000	121631	49397
3568000	121643	49403
3569000	121656	49409
3570000	121663	49412
3571000	121675	49412
3572000	121685	49414
3573000	121707	49423
3574000	121729	49439
3575000	121746	49446
3576000	121755	49446
3577000	121769	49451
3578000	121781	49450
3579000	121799	49464
3580000	121810	49466
3581000	121826	49474
3582000	121843	49478
3583000	121849	49478
3584000	121862	49484
3585000	121883	49492
3586000	121898	49502
3587000	121915	49508
3588000	121925	49507
3589000	121938	49503
3590000	121941	49502
3591000	121953	49508
3592000	121965	49512
3593000	121974	49513
3594000	121988	49520
3595000	121996	49518
3596000	122000	49516
3597000	122009	49517
3598000	122016	49517
3599000	122032	49522
3600000	122052	49532
3601000	122079	49542
3602000	122102	49554
3603000	122123	49563
3604000	122137	49567
3605000	122150	49572
3606000	122159	49572
3607000	122167	49570
3608000	122179	49573
3609000	122194	49575
3610000	122204	49579
3611000	122217	49587
3612000	122226	49588
3613000	122238	49593
3614000	122245	49595
3615000	122249	49592
3616000	122255	49587
3617000	122268	49586
3618000	122281	49589
3619000	122289	49587
3620000	122295	49589
3621000	122302	49589
3622000	122311	49591
3623000	122321	49589
3624000	122332	49596
3625000	122346	49598
3626000	122353	49598
3627000	122363	49599
3628000	122373	49603
3629000	122377	49598
3630000	122384	49600
3631000	122391	49600
3632000	122395	49601
3633000	122409	49607
3634000	122418	49612
3635000	122430	49616
3636000	122436	49617
3637000	122442	49618
3638000	122453	49622
3639000	122469	49631
3640000	122488	49642
3641000	122493	49638
3642000	122505	49638
3643000	122514	49642
3644000	122533	49653
3645000	122546	49661
3646000	122560	49663
3647000	122570	49664
3648000	122575	49662
3649000	122577	49662
3650000	122584	49661
3651000	122596	49666
3652000	122601	49664
3653000	122610	49660
3654000	122618	49658
3655000	122632	49662
3656000	122639	49657
3657000	122652	49661
3658000	122654	49657
3659000	122662	49650
3660000	122670	49650
3661000	122680	49654
3662000	122689	49656
3663000	122695	49657
3664000	122701	49662
3665000	122707	49666
3666000	122740	49685
3667000	122765	49699
3668000	122805	49722
3669000	122844	49746
3670000	122876	49764
3671000	122902	49778
3672000	122928	49786
3673000	122958	49802
3674000	122988	49817
3675000	123028	49844
3676000	123061	49865
3677000	123085	49877
3678000	123109	49892
3679000	123127	49900
3680000	123145	49909
3681000	123161	49917
3682000	123180	49930
3683000	123196	49942
3684000	123217	49954
3685000	123231	49963
3686000	123240	49971
3687000	123252	49977
3688000	123264	49987
3689000	123277	49990
3690000	123352	50031
3691000	123409	50057
3692000	123460	50081
3693000	123496	50098
3694000	123540	50120
3695000	123572	50129
3696000	123623	50154
3697000	123673	50180
3698000	123699	50183
3699000	123733	50200
3700000	123779	50226
3701000	123826	50259
3702000	123856	50270
3703000	123891	50286
3704000	123934	50306
3705000	123969	50321
3706000	124006	50344
3707000	124046	50367
3708000	124086	50391
3709000	124126	50406
3710000	124167	50433
3711000	124214	50449
3712000	124242	50463
3713000	124268	50477
3714000	124283	50484
3715000	124299	50490
3716000	124314	50497
3717000	124335	50508
3718000	124351	50512
3719000	124393	50539
3720000	124410	50545
3721000	124440	50562
3722000	124466	50578
3723000	124482	50579
3724000	124496	50587
3725000	124509	50594
3726000	124521	50602
3727000	124537	50601
3728000	124566	50616
3729000	124592	50632
3730000	124593	50633
3731000	124595	50631
3732000	124604	50628
3733000	124614	50634
3734000	124620	50637
3735000	124629	50643
3736000	124636	50648
3737000	124650	50652
3738000	124659	50653
3739000	124660	50651
3740000	124668	50656
3741000	124674	50654
3742000	124685	50659
3743000	124689	50660
3744000	124694	50664
3745000	124702	50661
3746000	124705	50664
3747000	124715	50669
3748000	124723	50672
3749000	124736	50679
3750000	124761	50692
3751000	124778	50696
3752000	124791	50699
3753000	124805	50704
3754000	124819	50712
3755000	124835	50716
3756000	124851	50723
3757000	124865	50726
3758000	124874	50730
3759000	124885	50738
3760000	124895	50743
3761000	124903	50750
3762000	124913	50756
3763000	124924	50763
3764000	124935	50762
3765000	124944	50767
3766000	124960	50778
3767000	124966	50781
3768000	124969	50784
3769000	124977	50788
3770000	124989	50796
3771000	124998	50799
3772000	125011	50808
3773000	125017	50809
3774000	125022	50810
3775000	125031	50808
3776000	125043	50815
3777000	125050	50811
3778000	125057	50812
3779000	125067	50819
3780000	125075	50818
3781000	125088	50818
3782000	125101	50821
3783000	125110	50823
3784000	125125	50826
3785000	125139	50833
3786000	125152	50840
3787000	125153	50839
3788000	125155	50840
3789000	125159	50840
3790000	125164	50841
3791000	125170	50844
3792000	125176	50846
3793000	125189	50850
3794000	125194	50851
3795000	125203	50851
3796000	125216	50852
3797000	125233	50861
3798000	125238	50864
3799000	125253	50867
3800000	125259	50869
3801000	125270	50875
3802000	125275	50878
3803000	125283	50883
3804000	125286	50883
3805000	125292	50886
3806000	125294	50884
3807000	125300	50881
3808000	125300	50874
3809000	125301	50869
3810000	125302	50867
3811000	125302	50862
3812000	125302	50858
3813000	125302	50857
3814000	125302	50857
3815000	125311	50865
3816000	125323	50867
3817000	125335	50874
3818000	125344	50878
3819000	125351	50879
3820000	125356	50884
3821000	125371	50894
3822000	125376	50895
3823000	125385	50898
3824000	125395	50905
3825000	125405	50910
3826000	125411	50915
3827000	125420	50919
3828000	125425	50918
3829000	125433	50924
3830000	125437	50924
3831000	125445	50928
3832000	125450	50930
3833000	125461	50937
3834000	125474	50941
3835000	125487	50942
3836000	125496	50944
3837000	125514	50955
3838000	125519	50958
3839000	125538	50971
3840000	125553	50975
3841000	125563	50981
3842000	125572	50983
3843000	125576	50982
3844000	125582	50983
3845000	125593	50989
3846000	125609	50996
3847000	125622	51001
3848000	125640	51000
3849000	125652	51007
3850000	125685	51027
3851000	125735	51062
3852000	125772	51085
3853000	125804	51092
3854000	125820	51102
3855000	125831	51108
3856000	125848	51120
3857000	125865	51133
3858000	125880	51141
3859000	125910	51153
3860000	125921	51159
3861000	125931	51165
3862000	125942	51168
3863000	125954	51174
3864000	125959	51173
3865000	125976	51185
3866000	125984	51189
3867000	126000	51198
3868000	126011	51200
3869000	126023	51207
3870000	126038	51216
3871000	126047	51219
3872000	126060	51224
3873000	126067	51227
3874000	126080	51233
3875000	126091	51241
3876000	126101	51247
3877000	126119	51255
3878000	126132	51261
3879000	126146	51268
3880000	126169	51278
3881000	126183	51279
3882000	126192	51280
3883000	126201	51284
3884000	126206	51284
3885000	126213	51281
3886000	126219	51281
3887000	126225	51276
3888000	126236	51281
3889000	126240	51279
3890000	126243	51276
3891000	126247	51276
3892000	126271	51290
3893000	126282	51293
3894000	126291	51286
3895000	126342	51324
3896000	126365	51328
3897000	126421	51346
3898000	126435	51341
3899000	126446	51340
3900000	126462	51343
3901000	126482	51354
3902000	126504	51367
3903000	126514	51371
3904000	126523	51372
3905000	126531	51374
3906000	126568	51393
3907000	126595	51410
3908000	126622	51428
3909000	126645	51438
3910000	126652	51436
3911000	126659	51435
3912000	126668	51433
3913000	126674	51429
3914000	126688	51431
3915000	126704	51436
3916000	126720	51446
3917000	126733	51452
3918000	126766	51472
3919000	126782	51482
3920000	126807	51497
3921000	126840	51517
3922000	126856	51522
3923000	126875	51532
3924000	126886	51537
3925000	126905	51546
3926000	126930	51562
3927000	126953	51568
3928000	126977	51578
3929000	126995	51588
3930000	127027	51607
3931000	127041	51616
3932000	127083	51645
3933000	127106	51661
3934000	127137	51677
3935000	127175	51697
3936000	127195	51713
3937000	127223	51726
3938000	127255	51750
3939000	127288	51763
3940000	127318	51782
3941000	127364	51813
3942000	127395	51826
3943000	127415	51829
3944000	127458	51855
3945000	127472	51857
3946000	127485	51858
3947000	127513	51874
3948000	127520	51874
3949000	127566	51908
3950000	127604	51931
3951000	127641	51945
3952000	127664	51950
3953000	127692	51959
3954000	127709	51958
3955000	127727	51960
3956000	127753	51973
3957000	127782	51990
3958000	127803	51996
3959000	127814	51996
3960000	127835	52006
3961000	127849	52010
3962000	127881	52026
3963000	127917	52037
3964000	127925	52037
3965000	127935	52042
3966000	127973	52061
3967000	128000	52072
3968000	128027	52090
3969000	128043	52100
3970000	128072	52115
3971000	128091	52120
3972000	128154	52157
3973000	128170	52162
3974000	128183	52164
3975000	128193	52165
3976000	128222	52169
3977000	128235	52172
3978000	128252	52178
3979000	128275	52193
3980000	128321	52222
3981000	128362	52252
3982000	128378	52252
3983000	128400	52266
3984000	128421	52277
3985000	128437	52284
3986000	128473	52313
3987000	128496	52328
3988000	128510	52328
3989000	128537	52336
3990000	128552	52332
3991000	128570	52334
3992000	128597	52338
3993000	128623	52352
3994000	128651	52373
3995000	128664	52368
3996000	128676	52370
3997000	128702	52387
3998000	128725	52388
3999000	128734	52392
4000000	128746	52397
4001000	128765	52407
4002000	128786	52420
4003000	128818	52434
4004000	128846	52452
4005000	128861	52459
4006000	128897	52479
4007000	128911	52481
4008000	128935	52497
4009000	128949	52505
4010000	128959	52507
4011000	128974	52513
4012000	128993	52515
4013000	129025	52529
4014000	129041	52530
4015000	129049	52531
4016000	129057	52528
4017000	129072	52537
4018000	129081	52537
4019000	129098	52548
4020000	129114	52557
4021000	129130	52568
4022000	129173	52591
4023000	129200	52600
4024000	129214	52601
4025000	129236	52617
4026000	129278	52639
4027000	129314	52643
4028000	129326	52643
4029000	129334	52636
4030000	129345	52643
4031000	129359	52651
4032000	129400	52679
4033000	129430	52691
4034000	129443	52695
4035000	129469	52702
4036000	129483	52705
4037000	129528	52731
4038000	129551	52742
4039000	129573	52754
4040000	129587	52752
4041000	129620	52772
4042000	129663	52795
4043000	129679	52800
4044000	129707	52817
4045000	129719	52823
4046000	129744	52831
4047000	129760	52840
4048000	129780	52840
4049000	129799	52852
4050000	129824	52868
4051000	129851	52878
4052000	129885	52900
4053000	129901	52903
4054000	129932	52920
4055000	129965	52938
4056000	129976	52938
4057000	129991	52934
4058000	130010	52942
4059000	130030	52948
4060000	130059	52960
4061000	130078	52968
4062000	130092	52977
4063000	130102	52977
4064000	130122	52989
4065000	130158	53007
4066000	130158	52996
4067000	130159	52985
4068000	130159	52970
4069000	130160	52954
4070000	130162	52932
4071000	130175	52919
4072000	130175	52911
4073000	130178	52897
4074000	130178	52870
4075000	130181	52865
4076000	130181	52858
4077000	130182	52849
4078000	130183	52837
4079000	130185	52817
4080000	130186	52804
4081000	130186	52790
4082000	130186	52784
4083000	130187	52769
4084000	130199	52744
4085000	130209	52747
4086000	130225	52752
4087000	130245	52766
4088000	130266	52775
4089000	130295	52794
4090000	130324	52815
4091000	130339	52815
4092000	130356	52821
4093000	130380	52836
4094000	130422	52863
4095000	130437	52867
4096000	130465	52881
4097000	130486	52882
4098000	130526	52907
4099000	130545	52916
4100000	130564	52924
4101000	130579	52933
4102000	130616	52964
4103000	130643	52984
4104000	130655	52994
4105000	130688	53020
4106000	130716	53041
4107000	130760	53062
4108000	130805	53090
4109000	130837	53105
4110000	130869	53122
4111000	130886	53128
4112000	130902	53139
4113000	130927	53155
4114000	130947	53171
4115000	130959	53166
4116000	130986	53181
4117000	131018	53199
4118000	131042	53216
4119000	131070	53230
4120000	131128	53262
4121000	131193	53311
4122000	131228	53327
4123000	131257	53345
4124000	131306	53377
4125000	131314	53377
4126000	131362	53406
4127000	131404	53426
4128000	131445	53454
4129000	131478	53467
4130000	131509	53486
4131000	131545	53500
4132000	131592	53532
4133000	131635	53563
4134000	131682	53591
4135000	131735	53618
4136000	131788	53648
4137000	131818	53666
4138000	131859	53694
4139000	131885	53701
4140000	131921	53723
4141000	131962	53746
4142000	131978	53752
4143000	132006	53765
4144000	132055	53783
4145000	132092	53802
4146000	132128	53827
4147000	132174	53855
4148000	132208	53871
4149000	132253	53900
4150000	132288	53923
4151000	132304	53927
4152000	132344	53955
4153000	132380	53969
4154000	132410	53988
4155000	132442	54005
4156000	132470	54014
4157000	132496	54030
4158000	132530	54046
4159000	132573	54072
4160000	132599	54085
4161000	132631	54100
4162000	132669	54124
4163000	132702	54145
4164000	132753	54182
4165000	132785	54199
4166000	132844	54241
4167000	132875	54250
4168000	132913	54270
4169000	132937	54281
4170000	132977	54304
4171000	133007	54320
4172000	133032	54328
4173000	133058	54340
4174000	133102	54370
4175000	133140	54388
4176000	133160	54392
4177000	133181	54404
4178000	133190	54409
4179000	133203	54410
4180000	133212	54413
4181000	133215	54407
4182000	133218	54408
4183000	133236	54415
4184000	133251	54421
4185000	133264	54426
4186000	133272	54426
4187000	133278	54427
4188000	133291	54430
4189000	133302	54434
4190000	133308	54430
4191000	133311	54430
4192000	133320	54435
4193000	133333	54443
4194000	133341	54445
4195000	133354	54448
4196000	133394	54475
4197000	133426	54500
4198000	133445	54509
4199000	133456	54513
4200000	133496	54536
4201000	133519	54554
4202000	133536	54558
4203000	133564	54573
4204000	133578	54584
4205000	133590	54594
4206000	133601	54600
4207000	133611	54605
4208000	133621	54611
4209000	133635	54619
4210000	133654	54627
4211000	133672	54638
4212000	133682	54643
4213000	133689	54647
4214000	133697	54646
4215000	133722	54660
4216000	133729	54663
4217000	133737	54663
4218000	133744	54659
4219000	133757	54665
4220000	133762	54661
4221000	133781	54668
4222000	133806	54676
4223000	133811	54674
4224000	133816	54673
4225000	133817	54673
4226000	133824	54677
4227000	133830	54675
4228000	133850	54680
4229000	133863	54689
4230000	133869	54689
4231000	133874	54690
4232000	133887	54695
4233000	133900	54703
4234000	133903	54700
4235000	133911	54701
4236000	133919	54699
4237000	133932	54704
4238000	133947	54703
4239000	133962	54704
4240000	133973	54709
4241000	133987	54716
4242000	133998	54723
4243000	134003	54724
4244000	134010	54727
4245000	134019	54735
4246000	134027	54735
4247000	134036	54734
4248000	134044	54738
4249000	134055	54746
4250000	134071	54756
4251000	134090	54761
4252000	134105	54766
4253000	134118	54773
4254000	134127	54780
4255000	134130	54780
4256000	134138	54781
4257000	134144	54784
4258000	134155	54791
4259000	134167	54795
4260000	134181	54801
4261000	134190	54800
4262000	134205	54808
4263000	134228	54816
4264000	134240	54820
4265000	134244	54821
4266000	134246	54821
4267000	134250	54820
4268000	134251	54820
4269000	134261	54826
4270000	134262	54825
4271000	134265	54825
4272000	134268	54826
4273000	134284	54831
4274000	134296	54837
4275000	134307	54845
4276000	134312	54842
4277000	134319	54847
4278000	134337	54856
4279000	134350	54860
4280000	134371	54871
4281000	134385	54872
4282000	134401	54877
4283000	134405	54876
4284000	134415	54881
4285000	134434	54890
4286000	134444	54895
4287000	134450	54893
4288000	134453	54893
